Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,tip_percent,generous,day,day_name,am_rush,daytime,pm_rush,nighttime,month
75737355,1,2017-09-09 12:04:18,2017-09-09 12:22:15,1,1.4,1,N,230,186,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35,19.921874999999996,0,5,viernes,0,1,0,0,sep
83184095,1,2017-10-03 20:39:17,2017-10-03 20:57:35,2,3.4,1,N,230,144,1,14.5,0.5,0.5,2.37,0.0,0.3,18.17,15.0,0,1,lunes,0,0,0,1,oct
33095334,2,2017-04-22 07:48:35,2017-04-22 07:50:17,2,0.5,1,N,238,151,1,4.0,0.0,0.5,0.0,0.0,0.3,4.8,0.0,0,5,viernes,1,0,0,0,apr
63375978,1,2017-07-26 10:17:37,2017-07-26 10:35:15,1,4.4,1,N,87,233,1,16.0,0.0,0.5,3.0,0.0,0.3,19.8,17.857142857142858,0,2,martes,0,1,0,0,jul
40497080,1,2017-05-20 19:09:22,2017-05-20 19:18:49,1,2.2,1,N,13,68,1,9.5,0.0,0.5,2.55,0.0,0.3,12.85,24.757281553398055,1,5,viernes,0,0,1,0,may
55705321,2,2017-06-08 02:02:58,2017-06-08 02:13:35,1,2.8,1,N,234,48,1,11.0,0.5,0.5,1.23,0.0,0.3,13.53,10.0,0,3,miércoles,0,0,0,1,jun
23062084,1,2017-03-25 19:39:19,2017-03-25 19:47:38,1,1.9,1,N,170,141,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15,19.892473118279568,0,5,viernes,0,0,1,0,mar
23658962,2,2017-03-21 21:59:11,2017-03-21 22:06:31,1,2.48,1,N,141,226,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,20.0,1,1,lunes,0,0,0,1,mar
70704691,1,2017-08-21 18:02:47,2017-08-21 18:17:16,1,1.7,1,N,114,90,1,10.5,1.0,0.5,2.45,0.0,0.3,14.75,19.91869918699187,0,0,domingo,0,0,1,0,aug
73252379,2,2017-08-31 11:42:28,2017-08-31 11:53:12,1,1.37,1,N,100,50,1,8.5,0.0,0.5,2.79,0.0,0.3,12.09,30.0,1,3,miércoles,0,1,0,0,aug
62121396,2,2017-07-21 19:32:50,2017-07-21 19:39:55,1,0.68,1,N,142,163,1,6.0,1.0,0.5,1.95,0.0,0.3,9.75,25.0,1,4,jueves,0,0,1,0,jul
85732789,2,2017-10-12 02:04:26,2017-10-12 02:08:07,5,1.18,1,N,238,24,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5,25.0,1,3,miércoles,0,0,0,1,oct
100007810,2,2017-11-26 08:57:02,2017-11-26 09:17:16,1,10.02,1,N,138,90,1,29.0,0.0,0.5,7.11,5.76,0.3,42.67,19.99437570303712,0,6,sábado,1,0,0,0,nov
46583801,1,2017-05-31 13:42:44,2017-05-31 13:59:04,1,0.8,1,N,229,161,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,19.999999999999996,0,2,martes,0,1,0,0,may
78219491,2,2017-09-17 03:30:34,2017-09-17 03:40:34,1,2.77,1,N,186,239,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,20.0,1,6,sábado,0,0,0,1,sep
90448060,1,2017-10-26 18:21:24,2017-10-26 18:53:11,1,8.7,1,N,138,170,1,27.5,1.0,0.5,7.0,5.76,0.3,42.06,19.9657729606389,0,3,miércoles,0,0,1,0,oct
101363964,1,2017-11-30 20:03:40,2017-11-30 20:21:15,1,2.1,1,N,163,140,1,13.0,0.5,0.5,3.55,0.0,0.3,17.85,24.825174825174823,1,3,miércoles,0,0,0,1,nov
112972412,2,2017-01-06 19:03:58,2017-01-06 19:17:30,2,3.45,1,N,107,262,1,13.0,1.0,0.5,2.96,0.0,0.3,17.76,20.0,1,4,jueves,0,0,1,0,jan
76029334,1,2017-09-10 10:18:04,2017-09-10 10:27:46,1,1.4,1,N,263,237,1,8.5,0.0,0.5,1.67,0.0,0.3,10.97,17.956989247311824,0,6,sábado,0,1,0,0,sep
21403250,1,2017-03-15 14:34:33,2017-03-15 14:45:54,2,0.9,1,N,141,229,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15,19.892473118279568,0,2,martes,0,1,0,0,mar
46144525,1,2017-05-29 23:30:26,2017-05-29 23:42:41,1,3.9,1,N,100,151,1,14.0,0.5,0.5,1.75,0.0,0.3,17.05,11.437908496732026,0,0,domingo,0,0,0,1,may
66258073,1,2017-08-05 02:11:08,2017-08-05 02:22:14,1,2.8,1,N,234,87,1,10.5,0.5,0.5,1.4,0.0,0.3,13.2,11.864406779661017,0,5,viernes,0,0,0,1,aug
21602660,1,2017-03-16 06:56:36,2017-03-16 07:04:25,1,1.3,1,N,144,231,1,7.5,0.0,0.5,2.0,0.0,0.3,10.3,24.096385542168672,1,3,miércoles,1,0,0,0,mar
68495057,2,2017-08-13 11:06:45,2017-08-13 11:15:51,6,1.3,1,N,161,50,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,20.0,1,6,sábado,0,1,0,0,aug
19922912,2,2017-03-09 15:12:37,2017-03-09 15:40:07,5,3.1,1,N,90,237,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96,20.0,1,3,miércoles,0,1,0,0,mar
61340663,1,2017-07-19 11:04:08,2017-07-19 11:12:44,1,0.5,1,N,107,234,1,6.5,0.0,0.5,0.7,0.0,0.3,8.0,9.58904109589041,0,2,martes,0,1,0,0,jul
52232701,1,2017-06-20 02:25:44,2017-06-20 02:59:32,1,18.7,2,N,132,161,1,52.0,0.0,0.5,15.8,0.0,0.3,68.6,29.924242424242426,1,1,lunes,0,0,0,1,jun
62197975,2,2017-07-22 00:45:04,2017-07-22 01:03:07,2,3.45,1,N,163,231,1,14.5,0.5,0.5,3.16,0.0,0.3,18.96,20.0,1,5,viernes,0,0,0,1,jul
93013576,1,2017-11-03 16:16:38,2017-11-03 16:26:08,1,1.0,1,N,230,186,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16,20.0,1,4,jueves,0,0,1,0,nov
22098069,1,2017-03-17 18:49:39,2017-03-17 19:07:38,1,1.3,1,N,249,100,1,12.0,1.0,0.5,1.0,0.0,0.3,14.8,7.246376811594203,0,4,jueves,0,0,1,0,mar
56197617,2,2017-06-10 17:59:05,2017-06-10 18:19:06,1,3.29,1,N,43,234,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96,20.0,1,5,viernes,0,0,1,0,jun
28471326,1,2017-04-06 13:29:19,2017-04-06 13:33:40,1,0.4,1,N,263,262,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35,19.81132075471698,0,3,miércoles,0,1,0,0,apr
106699420,2,2017-12-16 14:22:46,2017-12-16 14:29:33,1,1.09,1,N,162,140,1,6.5,0.0,0.5,0.75,0.0,0.3,8.05,10.273972602739725,0,5,viernes,0,1,0,0,dec
39536335,2,2017-05-16 15:38:51,2017-05-16 16:01:07,1,3.88,1,N,142,42,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36,20.0,1,1,lunes,0,1,0,0,may
18281648,2,2017-03-04 22:15:19,2017-03-04 22:20:02,1,0.7,1,N,79,107,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,20.0,1,5,viernes,0,0,0,1,mar
56023175,2,2017-06-09 19:17:05,2017-06-09 19:27:38,3,1.66,1,N,107,229,1,9.0,1.0,0.5,2.16,0.0,0.3,12.96,20.0,1,4,jueves,0,0,1,0,jun
65174491,2,2017-08-01 15:17:14,2017-08-01 15:25:49,1,2.24,1,N,13,68,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88,25.048543689320386,1,1,lunes,0,1,0,0,aug
30574994,1,2017-04-15 02:42:09,2017-04-15 02:47:53,4,1.2,1,N,79,107,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,19.871794871794872,0,5,viernes,0,0,0,1,apr
11601634,2,2017-02-07 12:35:20,2017-02-07 12:40:35,1,0.67,1,N,68,246,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,20.0,1,1,lunes,0,1,0,0,feb
4211096,1,2017-01-23 16:50:05,2017-01-23 17:23:53,2,10.4,1,N,138,162,1,32.0,1.0,0.5,7.85,5.54,0.3,47.19,19.954245043213014,0,0,domingo,0,0,1,0,jan
8800743,2,2017-02-05 17:25:24,2017-02-05 17:27:28,1,0.49,1,N,24,151,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8,20.833333333333336,1,6,sábado,0,0,1,0,feb
63974450,2,2017-07-28 08:31:52,2017-07-28 08:39:25,1,1.1,1,N,237,162,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8,12.82051282051282,0,4,jueves,1,0,0,0,jul
90490296,2,2017-10-26 20:08:03,2017-10-26 20:19:57,1,1.41,1,N,161,137,1,9.0,0.5,0.5,1.0,0.0,0.3,11.3,9.70873786407767,0,3,miércoles,0,0,0,1,oct
61300693,2,2017-07-19 09:06:46,2017-07-19 09:37:27,1,4.85,1,N,151,161,1,22.0,0.0,0.5,4.56,0.0,0.3,27.36,20.0,1,2,martes,1,0,0,0,jul
42145919,2,2017-05-11 16:18:09,2017-05-11 17:05:23,1,9.5,1,N,138,234,1,36.5,1.0,0.5,8.81,5.76,0.3,52.87,19.995460735360876,0,3,miércoles,0,0,1,0,may
65701404,2,2017-08-03 10:02:59,2017-08-03 10:12:22,6,1.35,1,N,140,236,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,20.000000000000004,1,3,miércoles,0,1,0,0,aug
69263537,2,2017-08-16 12:59:14,2017-08-16 13:34:53,1,13.87,1,N,231,138,1,40.0,0.0,0.5,0.0,0.0,0.3,40.8,0.0,0,2,martes,0,1,0,0,aug
91313280,1,2017-10-29 03:05:34,2017-10-29 03:18:40,1,4.2,1,N,170,75,1,14.0,0.5,0.5,0.0,0.0,0.3,15.3,0.0,0,6,sábado,0,0,0,1,oct
87108325,1,2017-10-16 10:11:38,2017-10-16 10:23:34,1,1.1,1,N,163,186,1,8.5,0.0,0.5,3.0,0.0,0.3,12.3,32.25806451612903,1,0,domingo,0,1,0,0,oct
24719314,2,2017-03-24 20:59:58,2017-03-24 21:00:06,1,0.02,1,N,255,255,1,2.5,0.5,0.5,7.0,0.0,0.3,10.8,184.21052631578945,1,4,jueves,0,0,0,1,mar
100583906,1,2017-11-28 11:41:28,2017-11-28 12:17:47,1,11.1,1,N,211,138,1,36.5,0.0,0.5,8.6,5.76,0.3,51.66,19.97213190896424,0,1,lunes,0,1,0,0,nov
19400258,2,2017-03-08 07:25:28,2017-03-08 07:27:12,2,0.29,1,N,107,234,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16,20.0,1,2,martes,1,0,0,0,mar
22823708,2,2017-03-19 19:30:58,2017-03-19 19:34:31,1,0.72,1,N,262,140,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,20.0,1,6,sábado,0,0,1,0,mar
82072686,2,2017-09-30 00:22:44,2017-09-30 00:33:33,1,2.86,1,N,170,263,1,11.0,0.5,0.5,0.0,0.0,0.3,12.3,0.0,0,5,viernes,0,0,0,1,sep
90011253,2,2017-10-25 13:31:16,2017-10-25 13:38:37,2,1.42,1,N,43,236,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75,25.0,1,2,martes,0,1,0,0,oct
68471093,2,2017-08-13 07:02:04,2017-08-13 07:12:18,1,3.65,1,N,246,13,1,12.5,0.0,0.5,3.32,0.0,0.3,16.62,24.96240601503759,1,6,sábado,1,0,0,0,aug
76929796,1,2017-09-13 10:23:38,2017-09-13 10:43:53,2,4.4,1,N,162,151,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55,19.9468085106383,0,2,martes,0,1,0,0,sep
81695149,2,2017-09-28 21:11:52,2017-09-28 21:25:14,6,1.92,1,N,162,142,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,20.0,1,3,miércoles,0,0,0,1,sep
56131884,2,2017-06-10 10:59:09,2017-06-10 11:04:07,1,0.96,1,N,107,137,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8,14.705882352941178,0,5,viernes,0,1,0,0,jun
52285294,1,2017-06-20 08:39:46,2017-06-20 08:52:14,1,1.4,1,N,237,230,1,9.0,0.0,0.5,3.16,0.0,0.3,12.96,32.244897959183675,1,1,lunes,1,0,0,0,jun
80233381,1,2017-09-24 02:56:05,2017-09-24 03:01:09,1,0.9,1,N,45,148,1,5.5,0.5,0.5,1.5,0.0,0.3,8.3,22.05882352941176,1,6,sábado,0,0,0,1,sep
6377442,2,2017-01-22 17:15:15,2017-01-22 17:17:54,4,0.65,1,N,162,170,1,4.5,0.0,0.5,1.32,0.0,0.3,6.62,24.905660377358494,1,6,sábado,0,0,1,0,jan
107176344,1,2017-12-17 22:49:18,2017-12-17 23:09:23,1,4.7,1,N,164,25,1,18.0,0.5,0.5,1.0,0.0,0.3,20.3,5.181347150259067,0,6,sábado,0,0,0,1,dec
3121496,2,2017-01-12 11:17:46,2017-01-12 11:27:38,1,0.92,1,N,164,100,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,20.0,1,3,miércoles,0,1,0,0,jan
79038618,1,2017-09-20 07:26:40,2017-09-20 07:33:26,1,1.4,1,N,238,75,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75,25.0,1,2,martes,1,0,0,0,sep
112737018,1,2017-01-06 07:11:34,2017-01-06 07:15:24,1,0.8,1,N,170,161,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95,19.827586206896548,0,4,jueves,1,0,0,0,jan
43713319,2,2017-05-22 07:45:44,2017-05-22 07:53:55,1,0.58,1,N,230,161,1,6.5,0.0,0.5,0.73,0.0,0.3,8.03,10.0,0,0,domingo,1,0,0,0,may
104495067,2,2017-12-09 23:17:47,2017-12-09 23:25:12,1,0.88,1,N,48,68,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,20.000000000000004,1,5,viernes,0,0,0,1,dec
47237042,1,2017-06-11 00:11:07,2017-06-11 00:25:52,1,2.7,1,N,234,140,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,19.924812030075188,0,6,sábado,0,0,0,1,jun
94621900,2,2017-11-08 16:26:18,2017-11-08 16:39:00,1,1.05,1,N,43,163,1,9.0,1.0,0.5,2.16,0.0,0.3,12.96,20.0,1,2,martes,0,0,1,0,nov
54452330,2,2017-06-26 14:09:16,2017-06-26 14:27:33,1,1.96,1,N,246,161,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56,20.0,1,0,domingo,0,1,0,0,jun
35472977,2,2017-04-10 22:43:33,2017-04-10 22:45:25,2,0.47,1,N,107,164,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,20.0,1,0,domingo,0,0,0,1,apr
97511684,1,2017-11-17 11:30:57,2017-11-17 11:34:13,1,0.4,1,N,230,48,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0,25.0,1,4,jueves,0,1,0,0,nov
67665900,2,2017-08-10 11:34:03,2017-08-10 11:43:19,2,1.04,1,N,236,239,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0,25.0,1,3,miércoles,0,1,0,0,aug
51345213,1,2017-06-27 20:27:05,2017-06-27 20:48:35,2,4.0,1,N,237,45,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35,19.9438202247191,0,1,lunes,0,0,0,1,jun
77657053,1,2017-09-15 14:39:25,2017-09-15 15:14:25,1,4.3,1,N,68,237,1,23.0,0.0,0.5,4.75,0.0,0.3,28.55,19.95798319327731,0,4,jueves,0,1,0,0,sep
90934782,1,2017-10-28 01:00:56,2017-10-28 01:07:55,2,0.9,1,N,50,48,1,6.5,0.5,0.5,2.0,0.0,0.3,9.8,25.64102564102564,1,5,viernes,0,0,0,1,oct
112962239,1,2017-01-06 18:39:33,2017-01-06 18:52:57,1,2.3,1,N,142,140,1,11.0,1.0,0.5,2.56,0.0,0.3,15.36,20.0,1,4,jueves,0,0,1,0,jan
9411177,2,2017-02-10 00:46:40,2017-02-10 00:52:53,2,1.34,1,N,162,50,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,25.0,1,4,jueves,0,0,0,1,feb
93192086,1,2017-11-04 01:08:09,2017-11-04 01:37:42,1,8.8,1,N,48,95,1,29.5,0.5,0.5,1.0,0.0,0.3,31.8,3.2467532467532463,0,5,viernes,0,0,0,1,nov
60370745,1,2017-07-15 23:54:47,2017-07-16 00:10:22,1,3.7,1,N,79,237,1,14.0,0.5,0.5,3.05,0.0,0.3,18.35,19.934640522875817,0,5,viernes,0,0,0,1,jul
27049300,2,2017-04-02 03:17:46,2017-04-02 03:27:03,1,3.03,1,N,236,48,1,11.0,0.5,0.5,1.0,0.0,0.3,13.3,8.130081300813007,0,6,sábado,0,0,0,1,apr
9652423,1,2017-02-10 19:13:18,2017-02-10 19:23:44,3,0.8,1,N,142,239,1,7.5,1.0,0.5,1.85,0.0,0.3,11.15,19.892473118279568,0,4,jueves,0,0,1,0,feb
7202876,1,2017-02-01 07:44:33,2017-02-01 08:31:23,1,22.3,2,N,142,132,1,52.0,0.0,0.5,12.0,5.54,0.3,70.34,20.56907781967775,1,2,martes,1,0,0,0,feb
3093464,2,2017-01-12 09:24:50,2017-01-12 09:42:53,1,2.4,1,N,48,234,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56,20.0,1,3,miércoles,1,0,0,0,jan
22643025,2,2017-03-19 04:58:54,2017-03-19 05:26:50,1,19.05,2,N,116,132,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,20.00342817963661,1,6,sábado,0,0,0,1,mar
106633430,2,2017-12-16 11:32:10,2017-12-16 11:36:44,5,0.57,1,N,236,236,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,20.0,1,5,viernes,0,1,0,0,dec
113358708,2,2017-01-07 13:38:21,2017-01-07 13:47:02,5,1.05,1,N,211,113,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,20.000000000000004,1,5,viernes,0,1,0,0,jan
88022802,1,2017-10-19 07:20:54,2017-10-19 07:28:56,1,1.2,1,N,229,137,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95,19.879518072289155,0,3,miércoles,1,0,0,0,oct
80761725,1,2017-09-25 22:14:42,2017-09-25 22:16:58,1,0.6,1,N,236,75,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35,19.81132075471698,0,0,domingo,0,0,0,1,sep
74903831,2,2017-09-06 21:07:37,2017-09-06 21:18:11,1,3.05,1,N,140,107,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,20.0,1,2,martes,0,0,0,1,sep
12363297,1,2017-02-16 19:05:52,2017-02-16 19:14:44,1,1.1,1,N,144,249,1,7.5,1.0,0.5,2.3,0.0,0.3,11.6,24.73118279569892,1,3,miércoles,0,0,1,0,feb
38764605,1,2017-05-06 22:52:02,2017-05-06 23:08:04,1,2.5,1,N,140,48,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15,19.930069930069934,0,5,viernes,0,0,0,1,may
87936378,1,2017-10-18 21:59:57,2017-10-18 22:24:08,1,9.1,1,N,138,161,1,28.0,0.5,0.5,7.0,5.76,0.3,42.06,19.9657729606389,0,2,martes,0,0,0,1,oct
63065811,1,2017-07-25 09:00:00,2017-07-25 09:11:19,2,1.6,1,N,162,141,1,9.5,0.0,0.5,2.55,0.0,0.3,12.85,24.757281553398055,1,1,lunes,1,0,0,0,jul
7010606,2,2017-01-31 15:25:51,2017-01-31 15:47:27,1,4.17,1,N,231,230,1,17.0,0.0,0.5,0.0,0.0,0.3,17.8,0.0,0,1,lunes,0,1,0,0,jan
112464690,2,2017-01-05 20:42:18,2017-01-05 21:07:55,1,3.62,1,N,144,230,1,18.0,0.5,0.5,1.0,0.0,0.3,20.3,5.181347150259067,0,3,miércoles,0,0,0,1,jan
4350737,1,2017-01-24 01:05:04,2017-01-24 01:19:40,1,5.9,1,N,138,53,1,19.0,0.5,0.5,2.3,0.0,0.3,22.6,11.330049261083742,0,1,lunes,0,0,0,1,jan
21288145,2,2017-03-15 05:52:12,2017-03-15 05:58:16,1,1.07,1,N,68,170,1,6.0,0.5,0.5,2.7,0.0,0.3,10.0,36.986301369863014,1,2,martes,0,0,0,1,mar
53546131,2,2017-06-23 15:18:14,2017-06-23 15:40:29,1,2.15,1,N,229,143,1,14.5,0.0,0.5,2.0,0.0,0.3,17.3,13.071895424836603,0,4,jueves,0,1,0,0,jun
16261797,2,2017-02-28 20:11:17,2017-02-28 20:19:33,2,1.85,1,N,186,48,1,8.0,0.5,0.5,2.32,0.0,0.3,11.62,24.946236559139788,1,1,lunes,0,0,0,1,feb
39822744,2,2017-05-17 11:15:18,2017-05-17 11:42:37,1,2.88,1,N,237,68,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56,20.0,1,2,martes,0,1,0,0,may
67412187,2,2017-08-09 14:39:34,2017-08-09 14:49:16,1,1.22,1,N,50,100,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8,11.363636363636363,0,2,martes,0,1,0,0,aug
47323040,1,2017-06-01 21:13:50,2017-06-01 21:25:25,1,2.3,1,N,237,164,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,19.999999999999996,0,3,miércoles,0,0,0,1,jun
27189943,2,2017-04-02 15:46:55,2017-04-02 15:56:01,1,1.52,1,N,239,48,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,20.0,1,6,sábado,0,1,0,0,apr
57913776,2,2017-07-07 13:12:05,2017-07-07 13:20:08,6,0.81,1,N,211,249,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,20.0,1,4,jueves,0,1,0,0,jul
78754397,2,2017-09-19 07:52:25,2017-09-19 08:03:25,1,1.54,1,N,234,113,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,20.0,1,1,lunes,1,0,0,0,sep
98265617,2,2017-11-19 14:35:41,2017-11-19 14:59:38,1,11.16,1,N,161,138,1,32.0,0.0,0.5,8.2,0.0,0.3,41.0,25.0,1,6,sábado,0,1,0,0,nov
17901469,1,2017-03-04 01:38:33,2017-03-04 01:51:16,3,2.6,1,N,148,233,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35,19.921874999999996,0,5,viernes,0,0,0,1,mar
85973052,2,2017-10-12 19:50:14,2017-10-12 20:03:02,1,2.28,1,N,13,249,1,11.0,1.0,0.5,1.5,0.0,0.3,14.3,11.71875,0,3,miércoles,0,0,1,0,oct
103232194,2,2017-12-06 14:52:59,2017-12-06 14:58:39,1,0.35,1,N,237,236,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,20.0,1,2,martes,0,1,0,0,dec
75675563,2,2017-09-09 07:51:40,2017-09-09 08:01:01,6,1.88,1,N,186,48,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,20.0,1,5,viernes,1,0,0,0,sep
82043655,2,2017-09-29 22:14:25,2017-09-29 22:21:31,6,2.16,1,N,239,41,1,8.0,0.5,0.5,2.32,0.0,0.3,11.62,24.946236559139788,1,4,jueves,0,0,0,1,sep
58316545,1,2017-07-08 22:01:08,2017-07-08 22:15:06,1,2.7,1,N,236,164,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,19.924812030075188,0,5,viernes,0,0,0,1,jul
29029726,2,2017-04-07 22:36:58,2017-04-07 22:51:05,5,6.84,1,N,261,140,1,20.5,0.5,0.5,6.54,0.0,0.3,28.34,30.0,1,4,jueves,0,0,0,1,apr
90729144,1,2017-10-27 14:11:07,2017-10-27 14:32:17,0,2.7,1,N,231,186,1,14.5,0.0,0.5,2.5,0.0,0.3,17.8,16.33986928104575,0,4,jueves,0,1,0,0,oct
22201697,2,2017-03-17 23:35:09,2017-03-17 23:54:52,1,1.35,1,N,114,4,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16,20.0,1,4,jueves,0,0,0,1,mar
51431494,2,2017-06-17 18:07:49,2017-06-17 18:18:07,1,1.38,1,N,161,137,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,20.0,1,5,viernes,0,0,1,0,jun
88755578,1,2017-10-21 10:56:07,2017-10-21 11:04:40,2,1.2,1,N,229,142,1,7.5,0.0,0.5,1.2,0.0,0.3,9.5,14.457831325301203,0,5,viernes,0,1,0,0,oct
111480314,2,2017-01-15 17:00:58,2017-01-15 17:40:47,1,14.33,1,N,138,249,1,43.5,0.0,0.5,12.46,5.54,0.3,62.3,25.000000000000007,1,6,sábado,0,0,1,0,jan
17749869,1,2017-03-03 18:55:43,2017-03-03 19:24:14,1,5.2,1,N,90,25,1,20.5,1.0,0.5,2.0,0.0,0.3,24.3,8.968609865470851,0,4,jueves,0,0,1,0,mar
42481820,2,2017-05-12 14:43:59,2017-05-12 14:58:07,2,1.19,1,N,158,234,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5,25.0,1,4,jueves,0,1,0,0,may
86927754,2,2017-10-15 16:01:09,2017-10-15 16:07:50,5,1.24,1,N,239,236,1,6.5,0.0,0.5,1.1,0.0,0.3,8.4,15.068493150684931,0,6,sábado,0,0,1,0,oct
24318697,2,2017-03-23 18:50:06,2017-03-23 19:11:02,5,2.28,1,N,170,114,1,14.0,1.0,0.5,3.16,0.0,0.3,18.96,20.0,1,3,miércoles,0,0,1,0,mar
3773097,2,2017-01-14 07:58:12,2017-01-14 07:59:28,1,0.45,1,N,107,137,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16,20.0,1,5,viernes,1,0,0,0,jan
11411348,1,2017-02-08 08:45:55,2017-02-08 09:00:29,1,1.3,1,N,141,163,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55,19.91150442477876,0,2,martes,1,0,0,0,feb
28749976,1,2017-04-07 08:39:03,2017-04-07 08:53:46,1,2.7,1,N,90,13,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3,7.518796992481203,0,4,jueves,1,0,0,0,apr
53562312,2,2017-06-23 16:23:12,2017-06-23 16:38:19,1,3.36,1,N,158,87,1,14.0,1.0,0.5,3.16,0.0,0.3,18.96,20.0,1,4,jueves,0,0,1,0,jun
51879148,2,2017-06-28 03:03:15,2017-06-28 03:07:49,6,1.04,1,N,45,79,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,20.0,1,2,martes,0,0,0,1,jun
49864892,2,2017-06-12 23:15:34,2017-06-12 23:22:09,1,1.34,1,N,79,164,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,20.0,1,0,domingo,0,0,0,1,jun
44381917,2,2017-05-23 20:42:13,2017-05-23 20:50:41,1,2.04,1,N,79,233,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,20.000000000000004,1,1,lunes,0,0,0,1,may
109341013,1,2017-12-25 13:31:01,2017-12-25 13:41:22,4,2.1,1,N,170,237,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95,19.90740740740741,0,0,domingo,0,1,0,0,dec
66169910,1,2017-08-04 20:17:04,2017-08-04 20:26:38,1,2.1,1,N,239,75,1,9.5,0.5,0.5,0.0,0.0,0.3,10.8,0.0,0,4,jueves,0,0,0,1,aug
79784402,2,2017-09-22 19:06:49,2017-09-22 19:39:30,1,3.95,1,N,100,236,1,21.5,1.0,0.5,4.66,0.0,0.3,27.96,20.0,1,4,jueves,0,0,1,0,sep
16038495,2,2017-02-28 07:29:05,2017-02-28 07:39:13,1,1.75,1,N,186,170,1,9.0,0.0,0.5,5.0,0.0,0.3,14.8,51.02040816326531,1,1,lunes,1,0,0,0,feb
17853345,2,2017-03-03 23:12:08,2017-03-03 23:38:46,1,7.25,1,N,170,33,1,24.5,0.5,0.5,7.0,0.0,0.3,32.8,27.13178294573644,1,4,jueves,0,0,0,1,mar
